change_id,account_id,old_beneficiary,new_beneficiary,change_ts,channel
BCH003617,ACC003614,BEN33811,BEN84704,2026-09-14 15:42:18,branch
BCH003618,ACC003346,BEN80423,BEN84091,2026-09-14 15:41:38,branch
BCH003619,ACC002633,BEN60212,BEN29403,2026-09-14 15:44:12,branch
BCH003620,ACC000453,BEN46788,BEN16547,2026-09-14 15:44:06,mobile
BCH003621,ACC002805,BEN19126,BEN52788,2026-09-14 15:41:58,internet
BCH003622,ACC001309,BEN50994,BEN93612,2026-09-14 15:43:59,mobile
BCH003623,ACC002533,BEN53736,BEN42087,2026-09-14 15:40:27,branch
BCH003624,ACC002745,BEN98662,BEN57002,2026-09-14 15:44:47,mobile
BCH003625,ACC002861,BEN20395,BEN49432,2026-09-14 15:45:21,mobile
BCH003626,ACC000693,BEN59795,BEN26473,2026-09-14 15:45:35,branch
BCH003627,ACC001813,BEN76417,BEN47280,2026-09-14 15:43:32,mobile
BCH003628,ACC000093,BEN31052,BEN12992,2026-09-14 15:40:32,mobile
BCH003629,ACC000737,BEN18459,BEN69078,2026-09-14 15:40:50,mobile
BCH003630,ACC003591,BEN77942,BEN11127,2026-09-14 15:45:07,branch
BCH003631,ACC000479,BEN54463,BEN10702,2026-09-14 15:41:09,branch
BCH003632,ACC002308,BEN25907,BEN11985,2026-09-14 15:42:11,mobile
BCH003633,ACC004381,BEN61317,BEN34417,2026-09-14 15:45:42,internet
BCH003634,ACC004770,BEN57041,BEN48722,2026-09-14 15:41:16,mobile
BCH003635,ACC004470,BEN11051,BEN93738,2026-09-14 15:45:31,internet
BCH003636,ACC004473,BEN74409,BEN93743,2026-09-14 15:40:09,mobile
BCH003637,ACC001925,BEN91664,BEN82876,2026-09-14 15:40:29,mobile
BCH003638,ACC004153,BEN70301,BEN84411,2026-09-14 15:42:17,internet
BCH003639,ACC000867,BEN86924,BEN74732,2026-09-14 15:43:38,mobile
BCH003640,ACC000028,BEN82921,BEN11918,2026-09-14 15:41:40,mobile
BCH003641,ACC004169,BEN40684,BEN61553,2026-09-14 15:45:41,mobile
BCH003642,ACC000203,BEN39736,BEN56573,2026-09-14 15:41:35,branch
BCH003643,ACC003595,BEN59776,BEN58039,2026-09-14 15:44:20,branch
BCH003644,ACC000056,BEN75625,BEN47175,2026-09-14 15:45:14,branch
BCH003645,ACC000083,BEN75507,BEN30072,2026-09-14 15:45:46,branch
BCH003646,ACC004146,BEN66234,BEN13448,2026-09-14 15:44:34,mobile
BCH003647,ACC001501,BEN13965,BEN12097,2026-09-14 15:42:26,mobile
BCH003648,ACC000168,BEN78563,BEN72016,2026-09-14 15:44:31,mobile
BCH003649,ACC001756,BEN42854,BEN92231,2026-09-14 15:42:43,branch
BCH003650,ACC000929,BEN90516,BEN21584,2026-09-14 15:44:20,branch
BCH003651,ACC002513,BEN28833,BEN44142,2026-09-14 15:45:20,internet
BCH003652,ACC000111,BEN23345,BEN46612,2026-09-14 15:42:44,branch
BCH003653,ACC002490,BEN78952,BEN21146,2026-09-14 15:43:58,mobile
BCH003654,ACC001788,BEN74043,BEN57811,2026-09-14 15:42:53,mobile
BCH003655,ACC000023,BEN75944,BEN50883,2026-09-14 15:40:13,branch
BCH003656,ACC002119,BEN16256,BEN76902,2026-09-14 15:41:53,mobile
BCH003657,ACC001883,BEN40729,BEN60758,2026-09-14 15:45:45,internet
BCH003658,ACC000147,BEN93665,BEN70773,2026-09-14 15:40:07,branch
BCH003659,ACC003612,BEN26467,BEN78114,2026-09-14 15:43:49,branch
BCH003660,ACC004889,BEN80376,BEN29233,2026-09-14 15:41:13,mobile
BCH003661,ACC000299,BEN22600,BEN94048,2026-09-14 15:45:14,mobile
BCH003662,ACC000458,BEN12635,BEN69285,2026-09-14 15:45:44,internet
BCH003663,ACC001312,BEN72948,BEN86352,2026-09-14 15:43:53,internet
BCH003664,ACC000692,BEN70665,BEN52294,2026-09-14 15:42:34,branch
BCH003665,ACC003110,BEN88728,BEN73878,2026-09-14 15:43:20,mobile
BCH003666,ACC003131,BEN98523,BEN75544,2026-09-14 15:40:36,branch
BCH003667,ACC000171,BEN16228,BEN49416,2026-09-14 15:42:52,internet
BCH003668,ACC003948,BEN70798,BEN42758,2026-09-14 15:45:54,mobile
BCH003669,ACC000460,BEN75080,BEN96103,2026-09-14 15:44:39,mobile
BCH003670,ACC004942,BEN84793,BEN45523,2026-09-14 15:40:35,branch
BCH003671,ACC000308,BEN11197,BEN52572,2026-09-14 15:41:54,branch
BCH003672,ACC003117,BEN98171,BEN43841,2026-09-14 15:43:10,branch
BCH003673,ACC004456,BEN85511,BEN69799,2026-09-14 15:40:18,branch
BCH003674,ACC000045,BEN99613,BEN98323,2026-09-14 15:41:49,internet
BCH003675,ACC000842,BEN15745,BEN91302,2026-09-14 15:45:29,internet
BCH003676,ACC001519,BEN18912,BEN53814,2026-09-14 15:41:36,mobile
BCH003677,ACC003923,BEN20928,BEN60232,2026-09-14 15:42:10,internet
BCH003678,ACC004235,BEN25121,BEN12521,2026-09-14 15:41:58,branch
BCH003679,ACC001261,BEN67716,BEN88388,2026-09-14 15:45:55,mobile
BCH003680,ACC004974,BEN74398,BEN75694,2026-09-14 15:42:36,branch
BCH003681,ACC002421,BEN49457,BEN35122,2026-09-14 15:43:43,mobile
BCH003682,ACC000767,BEN11025,BEN33543,2026-09-14 15:46:04,mobile
BCH003683,ACC002102,BEN77036,BEN76860,2026-09-14 15:42:54,mobile
BCH003684,ACC003466,BEN76583,BEN16817,2026-09-14 15:45:28,mobile
BCH003685,ACC001970,BEN76012,BEN17977,2026-09-14 15:45:24,mobile
BCH003686,ACC001503,BEN67113,BEN61433,2026-09-14 15:42:31,internet
BCH003687,ACC003805,BEN22143,BEN84264,2026-09-14 15:44:06,internet
BCH003688,ACC002572,BEN81396,BEN66589,2026-09-14 15:40:12,branch
BCH003689,ACC003187,BEN89652,BEN75830,2026-09-14 15:42:47,mobile
BCH003690,ACC004732,BEN69319,BEN77055,2026-09-14 15:40:41,mobile
BCH003691,ACC004417,BEN57171,BEN87272,2026-09-14 15:45:07,mobile
BCH003692,ACC002566,BEN84014,BEN61553,2026-09-14 15:44:22,branch
BCH003693,ACC001362,BEN84243,BEN73872,2026-09-14 15:42:03,mobile
BCH003694,ACC002888,BEN92721,BEN29761,2026-09-14 15:44:26,branch
BCH003695,ACC001744,BEN41256,BEN62732,2026-09-14 15:43:56,mobile
BCH003696,ACC004463,BEN27581,BEN56145,2026-09-14 15:43:29,internet
BCH003697,ACC000970,BEN92283,BEN50540,2026-09-14 15:40:43,internet
BCH003698,ACC001899,BEN61966,BEN34482,2026-09-14 15:45:53,internet
BCH003699,ACC000694,BEN20148,BEN22445,2026-09-14 15:44:28,internet
BCH003700,ACC001995,BEN91958,BEN86471,2026-09-14 15:41:04,internet
BCH003701,ACC002765,BEN94863,BEN59984,2026-09-14 15:40:13,branch
BCH003702,ACC003248,BEN81499,BEN37280,2026-09-14 15:42:07,mobile
BCH003703,ACC004464,BEN53635,BEN47647,2026-09-14 15:43:05,mobile
BCH003704,ACC000229,BEN58257,BEN78111,2026-09-14 15:43:07,internet
BCH003705,ACC002118,BEN45346,BEN95872,2026-09-14 15:41:03,branch
BCH003706,ACC004719,BEN28273,BEN24252,2026-09-14 15:45:29,branch
BCH003707,ACC000407,BEN47541,BEN56214,2026-09-14 15:42:35,internet
BCH003708,ACC003528,BEN90849,BEN90934,2026-09-14 15:44:01,mobile
BCH003709,ACC003830,BEN51051,BEN21107,2026-09-14 15:45:07,branch
BCH003710,ACC002102,BEN52248,BEN26381,2026-09-14 15:45:46,branch
BCH003711,ACC002606,BEN84560,BEN58253,2026-09-14 15:45:13,mobile
BCH003712,ACC003537,BEN82231,BEN30805,2026-09-14 15:40:40,mobile
BCH003713,ACC003861,BEN27127,BEN38362,2026-09-14 15:41:02,internet
BCH003714,ACC003879,BEN72902,BEN60135,2026-09-14 15:44:34,mobile
BCH003715,ACC004839,BEN47995,BEN63160,2026-09-14 15:45:55,internet
BCH003716,ACC003093,BEN11805,BEN86188,2026-09-14 15:44:05,mobile
BCH003717,ACC003754,BEN12288,BEN15217,2026-09-14 15:45:15,mobile
BCH003718,ACC002618,BEN33901,BEN21222,2026-09-14 15:43:43,mobile
BCH003719,ACC004479,BEN45660,BEN53178,2026-09-14 15:44:48,internet
BCH003720,ACC000156,BEN20576,BEN88767,2026-09-14 15:44:39,mobile
BCH003721,ACC004172,BEN24070,BEN92012,2026-09-14 15:45:36,internet
BCH003722,ACC003161,BEN54392,BEN25992,2026-09-14 15:42:35,mobile
BCH003723,ACC003335,BEN96190,BEN72050,2026-09-14 15:41:27,mobile
BCH003724,ACC000113,BEN15599,BEN37051,2026-09-14 15:40:10,mobile
BCH003725,ACC003543,BEN11126,BEN14099,2026-09-14 15:44:14,internet
BCH003726,ACC001826,BEN44250,BEN35633,2026-09-14 15:41:37,internet
BCH003727,ACC004274,BEN71230,BEN71787,2026-09-14 15:44:28,mobile
BCH003728,ACC003598,BEN45106,BEN15788,2026-09-14 15:45:38,internet
BCH003729,ACC000604,BEN56173,BEN67609,2026-09-14 15:45:12,mobile
BCH003730,ACC000720,BEN78948,BEN69731,2026-09-14 15:40:52,internet
BCH003731,ACC000392,BEN33607,BEN36524,2026-09-14 15:43:02,mobile
BCH003732,ACC004027,BEN19388,BEN85908,2026-09-14 15:41:21,mobile
BCH003733,ACC003796,BEN64782,BEN92735,2026-09-14 15:42:23,internet
BCH003734,ACC001801,BEN22964,BEN52121,2026-09-14 15:40:10,internet
BCH003735,ACC002705,BEN11743,BEN17978,2026-09-14 15:40:27,branch
BCH003736,ACC000202,BEN85934,BEN61800,2026-09-14 15:42:20,internet
BCH003737,ACC000967,BEN63625,BEN49684,2026-09-14 15:40:26,mobile
BCH003738,ACC002561,BEN58061,BEN79201,2026-09-14 15:43:04,internet
BCH003739,ACC004703,BEN45886,BEN21500,2026-09-14 15:41:11,internet
BCH003740,ACC004814,BEN94651,BEN71563,2026-09-14 15:45:32,mobile
BCH003741,ACC000896,BEN51253,BEN73585,2026-09-14 15:42:13,internet
BCH003742,ACC002973,BEN19858,BEN46279,2026-09-14 15:40:15,branch
BCH003743,ACC001606,BEN33032,BEN98627,2026-09-14 15:40:51,mobile
BCH003744,ACC002756,BEN97499,BEN83979,2026-09-14 15:44:11,internet
BCH003745,ACC002016,BEN90205,BEN56991,2026-09-14 15:42:06,mobile
BCH003746,ACC003750,BEN74210,BEN32280,2026-09-14 15:40:15,internet
BCH003747,ACC001380,BEN30382,BEN53708,2026-09-14 15:43:53,internet
BCH003748,ACC004504,BEN35587,BEN85924,2026-09-14 15:45:25,internet
BCH003749,ACC004996,BEN41031,BEN76465,2026-09-14 15:42:55,branch
BCH003750,ACC003978,BEN52410,BEN95964,2026-09-14 15:42:16,internet
BCH003751,ACC003736,BEN92850,BEN79636,2026-09-14 15:44:32,branch
BCH003752,ACC001686,BEN24070,BEN99583,2026-09-14 15:41:05,internet
BCH003753,ACC001191,BEN68285,BEN51921,2026-09-14 15:40:43,internet
BCH003754,ACC004113,BEN50714,BEN43537,2026-09-14 15:44:09,internet
BCH003755,ACC002249,BEN11273,BEN63896,2026-09-14 15:41:16,branch
BCH003756,ACC003546,BEN98457,BEN72977,2026-09-14 15:41:51,internet
BCH003757,ACC001026,BEN31956,BEN45168,2026-09-14 15:42:58,internet
BCH003758,ACC004942,BEN33198,BEN42840,2026-09-14 15:45:38,mobile
BCH003759,ACC002751,BEN56099,BEN89017,2026-09-14 15:43:51,mobile
BCH003760,ACC002215,BEN59186,BEN45672,2026-09-14 15:45:08,mobile
BCH003761,ACC001470,BEN64848,BEN65455,2026-09-14 15:44:37,internet
BCH003762,ACC002274,BEN46038,BEN54862,2026-09-14 15:44:25,internet
BCH003763,ACC001067,BEN19594,BEN93979,2026-09-14 15:44:47,mobile
BCH003764,ACC004282,BEN42955,BEN31732,2026-09-14 15:45:42,internet
BCH003765,ACC000959,BEN32154,BEN49404,2026-09-14 15:41:13,mobile
BCH003766,ACC002283,BEN36287,BEN14346,2026-09-14 15:42:06,branch
BCH003767,ACC003409,BEN19735,BEN22077,2026-09-14 15:43:43,internet
BCH003768,ACC002122,BEN70108,BEN84365,2026-09-14 15:45:22,internet
BCH003769,ACC000725,BEN54432,BEN97610,2026-09-14 15:44:24,mobile
BCH003770,ACC001370,BEN93694,BEN29593,2026-09-14 15:41:17,internet
BCH003771,ACC000291,BEN64122,BEN29928,2026-09-14 15:43:36,mobile
BCH003772,ACC002410,BEN82684,BEN11774,2026-09-14 15:40:33,mobile
BCH003773,ACC004287,BEN36541,BEN97838,2026-09-14 15:40:37,internet
BCH003774,ACC004392,BEN69367,BEN88528,2026-09-14 15:42:31,mobile
BCH003775,ACC001899,BEN20250,BEN78181,2026-09-14 15:44:42,internet
BCH003776,ACC001465,BEN96188,BEN70639,2026-09-14 15:45:07,branch
BCH003777,ACC000083,BEN29527,BEN42042,2026-09-14 15:43:26,mobile
BCH003778,ACC000048,BEN78009,BEN32944,2026-09-14 15:43:26,mobile
BCH003779,ACC001068,BEN26363,BEN32037,2026-09-14 15:41:28,internet
BCH003780,ACC002358,BEN95557,BEN99801,2026-09-14 15:43:19,branch
BCH003781,ACC000825,BEN49852,BEN30033,2026-09-14 15:40:28,branch
BCH003782,ACC003001,BEN22174,BEN63840,2026-09-14 15:41:14,internet
BCH003783,ACC004503,BEN79844,BEN75500,2026-09-14 15:43:39,internet
BCH003784,ACC001413,BEN79523,BEN32725,2026-09-14 15:44:19,internet
BCH003785,ACC001028,BEN62345,BEN11357,2026-09-14 15:41:15,mobile
BCH003786,ACC001185,BEN80534,BEN74231,2026-09-14 15:43:07,mobile
BCH003787,ACC003631,BEN23308,BEN61457,2026-09-14 15:44:05,branch
BCH003788,ACC003788,BEN11675,BEN86827,2026-09-14 15:45:49,branch
BCH003789,ACC002569,BEN73333,BEN75742,2026-09-14 15:40:16,internet
BCH003790,ACC000517,BEN14277,BEN57737,2026-09-14 15:41:37,branch
BCH003791,ACC003231,BEN45991,BEN43623,2026-09-14 15:43:38,internet
BCH003792,ACC001184,BEN75494,BEN72599,2026-09-14 15:41:13,mobile
BCH003793,ACC004133,BEN59810,BEN86372,2026-09-14 15:40:26,internet
BCH003794,ACC003980,BEN75804,BEN26563,2026-09-14 15:43:48,mobile
BCH003795,ACC000129,BEN84597,BEN25526,2026-09-14 15:42:42,branch
BCH003796,ACC004946,BEN49696,BEN11774,2026-09-14 15:45:51,branch
BCH003797,ACC004331,BEN36249,BEN14742,2026-09-14 15:43:26,internet
BCH003798,ACC001889,BEN45845,BEN30288,2026-09-14 15:40:30,mobile
BCH003799,ACC003711,BEN63433,BEN47782,2026-09-14 15:40:57,internet
BCH003800,ACC003417,BEN18278,BEN18756,2026-09-14 15:43:49,internet
BCH003801,ACC002577,BEN51237,BEN54313,2026-09-14 15:44:03,internet
BCH003802,ACC000318,BEN65612,BEN98666,2026-09-14 15:40:30,mobile
BCH003803,ACC002408,BEN54595,BEN80695,2026-09-14 15:42:29,internet
BCH003804,ACC002138,BEN57824,BEN22801,2026-09-14 15:44:06,internet
BCH003805,ACC000915,BEN95956,BEN91509,2026-09-14 15:44:49,branch
BCH003806,ACC004523,BEN52640,BEN15613,2026-09-14 15:44:30,internet
BCH003807,ACC000006,BEN56451,BEN60923,2026-09-14 15:40:38,branch
BCH003808,ACC004997,BEN48435,BEN34268,2026-09-14 15:44:52,internet
BCH003809,ACC004695,BEN43004,BEN43407,2026-09-14 15:42:51,branch
BCH003810,ACC001343,BEN82863,BEN46583,2026-09-14 15:43:02,mobile
BCH003811,ACC001756,BEN19433,BEN21602,2026-09-14 15:45:50,branch
BCH003812,ACC000105,BEN31709,BEN52775,2026-09-14 15:45:26,branch
BCH003813,ACC003537,BEN14677,BEN12929,2026-09-14 15:42:39,branch
BCH003814,ACC004686,BEN65151,BEN89955,2026-09-14 15:43:40,mobile
BCH003815,ACC004772,BEN98566,BEN42660,2026-09-14 15:44:12,branch
BCH003816,ACC002975,BEN98327,BEN16739,2026-09-14 15:40:16,branch
BCH003817,ACC000819,BEN26297,BEN44263,2026-09-14 15:45:04,mobile
BCH003818,ACC001583,BEN15209,BEN28646,2026-09-14 15:40:59,internet
BCH003819,ACC002857,BEN38382,BEN37618,2026-09-14 15:41:38,internet
BCH003820,ACC002649,BEN52776,BEN50368,2026-09-14 15:45:48,internet
BCH003821,ACC000169,BEN73875,BEN46759,2026-09-14 15:43:14,internet
BCH003822,ACC002989,BEN90285,BEN84190,2026-09-14 15:44:20,mobile
BCH003823,ACC002864,BEN24330,BEN21470,2026-09-14 15:40:15,mobile
BCH003824,ACC003152,BEN75957,BEN36169,2026-09-14 15:45:22,branch
BCH003825,ACC001948,BEN90429,BEN94396,2026-09-14 15:40:15,internet
BCH003826,ACC001367,BEN18128,BEN12953,2026-09-14 15:43:04,mobile
BCH003827,ACC001282,BEN48205,BEN63168,2026-09-14 15:44:07,internet
BCH003828,ACC001580,BEN56532,BEN64654,2026-09-14 15:43:14,internet
BCH003829,ACC001645,BEN69687,BEN53488,2026-09-14 15:40:09,mobile
BCH003830,ACC001100,BEN85819,BEN27723,2026-09-14 15:41:53,internet
BCH003831,ACC004503,BEN43768,BEN73396,2026-09-14 15:43:51,mobile
BCH003832,ACC001714,BEN18879,BEN18187,2026-09-14 15:43:43,branch
BCH003833,ACC000291,BEN80281,BEN29087,2026-09-14 15:42:17,internet
BCH003834,ACC004387,BEN33617,BEN93583,2026-09-14 15:42:16,internet
BCH003835,ACC004033,BEN73365,BEN30915,2026-09-14 15:44:25,branch
BCH003836,ACC004888,BEN46034,BEN22364,2026-09-14 15:42:01,branch
BCH003837,ACC001331,BEN32808,BEN73285,2026-09-14 15:45:53,internet
BCH003838,ACC002197,BEN52056,BEN97501,2026-09-14 15:44:07,branch
BCH003839,ACC004621,BEN33337,BEN56125,2026-09-14 15:43:36,internet
BCH003840,ACC003726,BEN19124,BEN15883,2026-09-14 15:40:52,internet
BCH003841,ACC000832,BEN40701,BEN18167,2026-09-14 15:42:31,mobile
BCH003842,ACC002013,BEN92535,BEN68512,2026-09-14 15:41:25,mobile
BCH003843,ACC003553,BEN13681,BEN14472,2026-09-14 15:45:34,mobile
BCH003844,ACC001649,BEN49905,BEN67736,2026-09-14 15:46:03,branch
BCH003845,ACC002583,BEN98723,BEN29906,2026-09-14 15:43:26,mobile
BCH003846,ACC000179,BEN76803,BEN83480,2026-09-14 15:44:22,internet
BCH003847,ACC004880,BEN83748,BEN29357,2026-09-14 15:43:52,mobile
BCH003848,ACC004170,BEN20605,BEN64014,2026-09-14 15:40:06,mobile
BCH003849,ACC001710,BEN75904,BEN50598,2026-09-14 15:40:23,branch
BCH003850,ACC004324,BEN90986,BEN81113,2026-09-14 15:44:13,branch
BCH003851,ACC001533,BEN73236,BEN40223,2026-09-14 15:42:31,mobile
BCH003852,ACC004642,BEN34765,BEN67617,2026-09-14 15:41:52,internet
BCH003853,ACC004610,BEN67899,BEN74490,2026-09-14 15:41:33,branch
BCH003854,ACC001356,BEN40248,BEN54336,2026-09-14 15:43:15,branch
BCH003855,ACC000550,BEN85354,BEN56693,2026-09-14 15:40:05,internet
BCH003856,ACC003759,BEN36717,BEN20593,2026-09-14 15:41:19,branch
BCH003857,ACC004987,BEN77227,BEN63816,2026-09-14 15:45:07,mobile
BCH003858,ACC000389,BEN63189,BEN25383,2026-09-14 15:45:31,branch
BCH003859,ACC004257,BEN72224,BEN76107,2026-09-14 15:40:07,mobile
BCH003860,ACC002957,BEN77501,BEN68358,2026-09-14 15:42:44,branch
BCH003861,ACC001266,BEN31747,BEN73628,2026-09-14 15:45:48,internet
BCH003862,ACC000935,BEN71147,BEN79586,2026-09-14 15:42:32,branch
BCH003863,ACC000109,BEN18048,BEN85523,2026-09-14 15:44:23,internet
BCH003864,ACC001433,BEN20893,BEN31267,2026-09-14 15:44:31,internet
BCH003865,ACC003437,BEN55026,BEN95695,2026-09-14 15:45:30,mobile
BCH003866,ACC002333,BEN81102,BEN93175,2026-09-14 15:41:50,internet
BCH003867,ACC004157,BEN45712,BEN87842,2026-09-14 15:43:02,branch
BCH003868,ACC000438,BEN96333,BEN19934,2026-09-14 15:41:48,mobile
BCH003869,ACC002411,BEN46463,BEN50184,2026-09-14 15:43:20,branch
BCH003870,ACC002339,BEN30129,BEN43411,2026-09-14 15:40:25,internet
BCH003871,ACC002636,BEN57253,BEN15942,2026-09-14 15:43:13,mobile
BCH003872,ACC004547,BEN46178,BEN11292,2026-09-14 15:42:30,mobile
BCH003873,ACC003281,BEN71453,BEN85715,2026-09-14 15:45:00,branch
BCH003874,ACC000737,BEN76581,BEN45687,2026-09-14 15:45:59,branch
BCH003875,ACC003470,BEN91887,BEN85571,2026-09-14 15:45:38,branch
BCH003876,ACC002447,BEN43251,BEN59966,2026-09-14 15:41:07,branch
BCH003877,ACC003678,BEN64675,BEN42935,2026-09-14 15:43:19,internet
BCH003878,ACC000345,BEN30804,BEN23184,2026-09-14 15:45:20,internet
BCH003879,ACC002318,BEN27258,BEN79563,2026-09-14 15:40:05,internet
BCH003880,ACC004455,BEN84891,BEN46967,2026-09-14 15:45:38,mobile
BCH003881,ACC004547,BEN83613,BEN46045,2026-09-14 15:43:18,branch
BCH003882,ACC000996,BEN36704,BEN34759,2026-09-14 15:40:39,internet
BCH003883,ACC002109,BEN24968,BEN77481,2026-09-14 15:45:39,branch
BCH003884,ACC000031,BEN60167,BEN76783,2026-09-14 15:41:39,branch
BCH003885,ACC002271,BEN57667,BEN23771,2026-09-14 15:45:24,mobile
BCH003886,ACC000536,BEN71332,BEN82170,2026-09-14 15:41:54,branch
BCH003887,ACC001385,BEN87766,BEN89059,2026-09-14 15:40:08,mobile
BCH003888,ACC000578,BEN62211,BEN34795,2026-09-14 15:41:36,internet
BCH003889,ACC001578,BEN53719,BEN60447,2026-09-14 15:40:17,branch
BCH003890,ACC003450,BEN69977,BEN35030,2026-09-14 15:45:20,internet
BCH003891,ACC002094,BEN81196,BEN20794,2026-09-14 15:44:36,mobile
BCH003892,ACC002272,BEN37438,BEN29062,2026-09-14 15:42:31,branch
BCH003893,ACC002643,BEN13372,BEN62987,2026-09-14 15:42:34,branch
BCH003894,ACC001542,BEN37593,BEN16721,2026-09-14 15:42:31,internet
BCH003895,ACC004171,BEN29670,BEN98829,2026-09-14 15:41:06,internet
BCH003896,ACC002165,BEN45693,BEN11452,2026-09-14 15:42:33,internet
BCH003897,ACC001897,BEN13737,BEN25174,2026-09-14 15:40:14,mobile
BCH003898,ACC001937,BEN35554,BEN88309,2026-09-14 15:40:29,branch
BCH003899,ACC002792,BEN90211,BEN21735,2026-09-14 15:41:20,mobile
BCH003900,ACC000049,BEN52171,BEN56560,2026-09-14 15:42:26,branch
BCH003901,ACC003261,BEN48269,BEN77203,2026-09-14 15:45:30,internet
BCH003902,ACC004092,BEN34846,BEN14540,2026-09-14 15:42:15,mobile
BCH003903,ACC004491,BEN43440,BEN88101,2026-09-14 15:45:00,internet
BCH003904,ACC001764,BEN48270,BEN29823,2026-09-14 15:44:53,mobile
BCH003905,ACC003117,BEN68450,BEN55757,2026-09-14 15:45:44,mobile
BCH003906,ACC003550,BEN97814,BEN39835,2026-09-14 15:44:04,mobile
BCH003907,ACC001752,BEN19739,BEN59676,2026-09-14 15:44:51,branch
BCH003908,ACC001514,BEN93240,BEN88123,2026-09-14 15:43:57,internet
BCH003909,ACC003942,BEN69154,BEN33157,2026-09-14 15:42:46,internet
BCH003910,ACC004112,BEN51249,BEN98058,2026-09-14 15:44:47,mobile
BCH003911,ACC003207,BEN40629,BEN54636,2026-09-14 15:45:48,branch
BCH003912,ACC004711,BEN16582,BEN45031,2026-09-14 15:45:19,internet
BCH003913,ACC000093,BEN63542,BEN14823,2026-09-14 15:43:26,mobile
BCH003914,ACC002442,BEN67305,BEN83301,2026-09-14 15:45:22,branch
BCH003915,ACC002964,BEN15666,BEN39884,2026-09-14 15:42:13,internet
BCH003916,ACC002336,BEN47750,BEN79671,2026-09-14 15:42:19,internet
BCH003917,ACC004916,BEN97245,BEN29105,2026-09-14 15:44:14,branch
BCH003918,ACC002785,BEN69573,BEN90383,2026-09-14 15:43:14,internet
BCH003919,ACC002276,BEN67179,BEN94196,2026-09-14 15:41:00,branch
BCH003920,ACC004994,BEN90468,BEN52966,2026-09-14 15:40:43,internet
BCH003921,ACC002230,BEN34281,BEN47302,2026-09-14 15:44:54,mobile
BCH003922,ACC003874,BEN56243,BEN19017,2026-09-14 15:43:38,internet
BCH003923,ACC001784,BEN17814,BEN32825,2026-09-14 15:43:57,internet
BCH003924,ACC004694,BEN42795,BEN37540,2026-09-14 15:44:57,internet
BCH003925,ACC001434,BEN73492,BEN44246,2026-09-14 15:42:01,internet
BCH003926,ACC001332,BEN57206,BEN25873,2026-09-14 15:45:00,branch
BCH003927,ACC002186,BEN33467,BEN73218,2026-09-14 15:44:25,branch
BCH003928,ACC003988,BEN19789,BEN29051,2026-09-14 15:44:31,internet
BCH003929,ACC003835,BEN58986,BEN75416,2026-09-14 15:44:05,internet
BCH003930,ACC003128,BEN69239,BEN76221,2026-09-14 15:45:03,internet
BCH003931,ACC001404,BEN77207,BEN21198,2026-09-14 15:41:28,mobile
BCH003932,ACC003339,BEN15595,BEN70524,2026-09-14 15:41:52,internet
BCH003933,ACC002915,BEN44183,BEN36760,2026-09-14 15:41:57,branch
BCH003934,ACC003480,BEN63563,BEN44843,2026-09-14 15:43:09,branch
BCH003935,ACC003634,BEN89657,BEN68188,2026-09-14 15:40:27,branch
BCH003936,ACC003912,BEN75603,BEN98519,2026-09-14 15:44:19,branch
BCH003937,ACC001175,BEN45176,BEN15765,2026-09-14 15:44:01,internet
BCH003938,ACC003818,BEN23971,BEN38274,2026-09-14 15:43:28,mobile
BCH003939,ACC003019,BEN98551,BEN99963,2026-09-14 15:43:25,branch
BCH003940,ACC000493,BEN32944,BEN48808,2026-09-14 15:44:00,branch
BCH003941,ACC000545,BEN55992,BEN92279,2026-09-14 15:43:16,mobile
BCH003942,ACC001124,BEN82247,BEN55220,2026-09-14 15:40:32,internet
BCH003943,ACC004356,BEN49000,BEN82242,2026-09-14 15:40:37,internet
BCH003944,ACC000825,BEN32087,BEN14860,2026-09-14 15:45:34,branch
BCH003945,ACC001818,BEN30723,BEN69775,2026-09-14 15:44:19,branch
BCH003946,ACC003237,BEN15661,BEN45113,2026-09-14 15:43:51,branch
BCH003947,ACC004474,BEN91326,BEN69446,2026-09-14 15:44:38,internet
BCH003948,ACC004724,BEN19983,BEN74213,2026-09-14 15:43:00,branch
BCH003949,ACC003070,BEN82094,BEN24939,2026-09-14 15:41:32,mobile
BCH003950,ACC001728,BEN68552,BEN83214,2026-09-14 15:40:33,mobile
BCH003951,ACC000331,BEN88684,BEN56867,2026-09-14 15:40:22,internet
BCH003952,ACC003022,BEN65253,BEN75586,2026-09-14 15:41:26,mobile
BCH003953,ACC002946,BEN25451,BEN57865,2026-09-14 15:41:15,internet
BCH003954,ACC001799,BEN63020,BEN52010,2026-09-14 15:45:21,mobile
BCH003955,ACC003282,BEN66183,BEN23328,2026-09-14 15:44:34,mobile
BCH003956,ACC003509,BEN16393,BEN42227,2026-09-14 15:41:55,internet
