account_id,onboarding_date,occupation_category,risk_rating,account_type,is_mule
ACC003015,2026-02-12,salaried,low,savings,0
ACC003016,2025-06-26,student,low,business,0
ACC003017,2021-10-11,business,medium,current,0
ACC003018,2021-10-08,salaried,high,savings,0
ACC003019,2024-08-15,self_employed,low,savings,0
ACC003020,2022-09-22,student,medium,current,0
ACC003021,2025-04-17,business,low,savings,1
ACC003022,2022-10-28,salaried,low,current,0
ACC003023,2025-10-06,salaried,low,business,0
ACC003024,2022-04-21,self_employed,low,savings,1
ACC003025,2023-08-25,student,medium,current,0
ACC003026,2024-12-16,retired,low,current,0
ACC003027,2022-06-17,self_employed,medium,business,0
ACC003028,2022-07-28,retired,medium,savings,0
ACC003029,2022-07-30,salaried,low,savings,0
ACC003030,2024-05-13,self_employed,low,current,0
ACC003031,2024-10-28,student,low,current,0
ACC003032,2024-03-30,self_employed,medium,business,0
ACC003033,2022-11-13,business,low,business,0
ACC003034,2024-12-15,student,medium,current,0
ACC003035,2022-10-31,self_employed,low,current,0
ACC003036,2022-11-30,self_employed,medium,business,0
ACC003037,2022-04-13,retired,low,savings,0
ACC003038,2026-03-19,retired,medium,business,0
ACC003039,2026-06-29,salaried,low,current,0
ACC003040,2021-10-09,business,low,business,0
ACC003041,2023-02-04,retired,low,business,0
ACC003042,2025-06-11,student,low,current,0
ACC003043,2024-09-08,retired,low,business,0
ACC003044,2023-07-06,retired,low,business,0
ACC003045,2022-12-27,salaried,low,savings,0
ACC003046,2025-03-15,retired,medium,current,0
ACC003047,2025-06-18,self_employed,low,current,0
ACC003048,2023-07-19,business,low,current,0
ACC003049,2022-06-09,student,low,savings,1
ACC003050,2022-07-22,salaried,low,business,0
ACC003051,2022-11-22,student,low,savings,0
ACC003052,2022-09-30,retired,low,current,0
ACC003053,2024-12-19,retired,low,current,0
ACC003054,2024-09-09,retired,low,current,0
ACC003055,2025-05-09,student,low,savings,0
ACC003056,2024-05-17,self_employed,low,current,0
ACC003057,2022-11-21,salaried,low,savings,0
ACC003058,2023-10-22,student,medium,business,0
ACC003059,2024-01-21,business,low,current,0
ACC003060,2022-06-01,self_employed,low,savings,0
ACC003061,2023-10-24,student,low,savings,0
ACC003062,2026-05-29,student,low,current,0
ACC003063,2024-02-15,student,low,business,0
ACC003064,2021-12-05,student,low,business,0
ACC003065,2024-04-07,self_employed,high,business,0
ACC003066,2023-06-13,business,medium,savings,0
ACC003067,2026-02-07,student,low,current,0
ACC003068,2026-01-13,retired,medium,business,0
ACC003069,2023-04-22,salaried,low,business,0
ACC003070,2025-01-12,self_employed,medium,savings,0
ACC003071,2024-03-19,self_employed,medium,savings,0
ACC003072,2022-03-01,retired,low,business,0
ACC003073,2023-09-26,business,medium,business,0
ACC003074,2025-11-28,retired,low,savings,0
ACC003075,2024-12-24,student,medium,current,0
ACC003076,2022-08-29,retired,low,current,0
ACC003077,2023-10-02,business,low,savings,0
ACC003078,2025-12-13,business,medium,current,1
ACC003079,2022-04-21,salaried,low,business,0
ACC003080,2026-03-12,student,low,current,0
ACC003081,2021-10-20,retired,low,current,0
ACC003082,2024-10-08,business,low,business,0
ACC003083,2024-05-23,salaried,low,savings,0
ACC003084,2022-10-28,self_employed,low,current,0
ACC003085,2024-12-27,business,low,business,0
ACC003086,2026-07-14,business,low,current,0
ACC003087,2025-04-12,retired,low,current,0
ACC003088,2024-10-22,salaried,low,savings,0
ACC003089,2026-05-07,retired,low,business,0
ACC003090,2023-03-03,retired,low,current,0
ACC003091,2025-09-15,salaried,low,business,0
ACC003092,2022-04-27,business,low,business,0
ACC003093,2021-11-03,business,low,savings,0
ACC003094,2026-09-11,self_employed,low,current,0
ACC003095,2022-04-10,student,low,current,0
ACC003096,2021-10-25,business,low,savings,0
ACC003097,2023-12-06,student,low,savings,0
ACC003098,2023-07-15,student,medium,current,0
ACC003099,2022-01-14,retired,low,savings,0
ACC003100,2022-03-19,self_employed,low,current,0
ACC003101,2025-01-31,salaried,low,savings,0
ACC003102,2026-01-03,self_employed,medium,current,0
ACC003103,2024-02-20,retired,medium,business,0
ACC003104,2025-12-17,retired,low,business,0
ACC003105,2025-03-26,student,low,business,0
ACC003106,2025-04-21,retired,low,savings,0
ACC003107,2025-02-13,self_employed,low,current,1
ACC003108,2022-05-27,business,medium,business,0
ACC003109,2026-04-07,student,medium,current,0
ACC003110,2026-04-10,retired,low,savings,0
ACC003111,2022-12-31,salaried,low,current,0
ACC003112,2024-01-23,student,medium,business,0
ACC003113,2022-05-30,student,low,savings,0
ACC003114,2024-05-02,retired,low,business,0
ACC003115,2022-05-16,retired,low,business,0
ACC003116,2026-01-18,self_employed,low,savings,0
ACC003117,2023-06-06,retired,low,savings,0
ACC003118,2023-01-08,self_employed,medium,savings,0
ACC003119,2026-04-06,student,medium,business,0
ACC003120,2024-06-24,student,low,savings,0
ACC003121,2025-01-08,self_employed,medium,current,0
ACC003122,2026-09-08,business,low,current,0
ACC003123,2022-04-06,salaried,medium,business,0
ACC003124,2024-05-03,student,low,savings,0
ACC003125,2025-06-03,student,low,savings,0
ACC003126,2023-09-24,retired,low,business,0
ACC003127,2022-03-11,retired,low,business,0
ACC003128,2023-10-12,retired,medium,current,0
ACC003129,2022-06-07,salaried,low,savings,0
ACC003130,2025-05-24,self_employed,low,business,0
ACC003131,2022-09-08,retired,low,savings,0
ACC003132,2025-07-22,salaried,low,savings,0
ACC003133,2022-03-02,retired,low,current,0
ACC003134,2024-04-30,self_employed,low,savings,0
ACC003135,2023-03-12,business,low,current,0
ACC003136,2022-09-19,salaried,low,current,0
ACC003137,2021-10-22,self_employed,low,savings,0
ACC003138,2022-11-13,student,low,current,0
ACC003139,2021-10-18,self_employed,low,savings,0
ACC003140,2023-02-04,business,low,business,0
ACC003141,2025-12-03,salaried,medium,business,0
ACC003142,2024-08-25,salaried,low,current,0
ACC003143,2026-02-23,retired,low,savings,0
ACC003144,2026-02-05,salaried,medium,savings,0
ACC003145,2023-11-27,self_employed,low,savings,0
ACC003146,2023-02-13,self_employed,low,current,0
ACC003147,2024-11-11,salaried,high,current,0
ACC003148,2022-10-12,self_employed,low,savings,0
ACC003149,2023-12-27,self_employed,high,savings,0
ACC003150,2022-09-14,self_employed,medium,savings,1
ACC003151,2021-12-13,retired,low,current,0
ACC003152,2024-07-19,student,low,savings,0
ACC003153,2025-05-08,business,low,business,0
ACC003154,2024-01-06,retired,medium,savings,0
ACC003155,2026-02-26,self_employed,low,current,0
ACC003156,2022-03-30,student,low,current,0
ACC003157,2023-12-08,student,low,savings,0
ACC003158,2026-08-09,retired,low,business,0
ACC003159,2022-05-10,student,low,current,0
ACC003160,2025-12-02,salaried,low,savings,0
ACC003161,2025-07-28,retired,low,business,1
ACC003162,2026-01-16,retired,high,savings,0
ACC003163,2024-10-05,business,medium,business,0
ACC003164,2022-03-04,self_employed,low,savings,0
ACC003165,2025-12-13,business,low,business,0
ACC003166,2026-07-10,retired,low,business,0
ACC003167,2023-02-13,self_employed,low,business,0
ACC003168,2024-10-29,student,high,business,0
ACC003169,2023-01-14,retired,low,savings,0
ACC003170,2023-11-14,business,medium,current,0
ACC003171,2022-07-29,retired,low,business,0
ACC003172,2026-08-01,self_employed,low,business,0
ACC003173,2022-09-06,salaried,low,business,0
ACC003174,2023-08-23,salaried,low,business,0
ACC003175,2026-01-10,retired,medium,business,0
ACC003176,2021-09-20,salaried,low,current,0
ACC003177,2022-01-27,retired,low,savings,0
ACC003178,2021-10-21,retired,low,savings,0
ACC003179,2023-10-12,self_employed,medium,business,0
ACC003180,2022-02-02,retired,medium,current,0
ACC003181,2025-09-17,self_employed,low,business,1
ACC003182,2024-10-17,salaried,low,current,0
ACC003183,2024-12-15,student,medium,savings,0
ACC003184,2022-12-23,student,low,savings,0
ACC003185,2023-03-23,business,low,business,0
ACC003186,2021-12-31,self_employed,medium,business,0
ACC003187,2026-05-27,self_employed,low,current,0
ACC003188,2025-04-07,business,low,current,0
ACC003189,2023-08-11,salaried,low,current,0
ACC003190,2024-06-08,salaried,high,savings,0
ACC003191,2023-10-24,self_employed,medium,savings,0
ACC003192,2025-03-29,salaried,low,business,0
ACC003193,2024-06-03,self_employed,low,savings,0
ACC003194,2024-01-03,retired,medium,current,0
ACC003195,2022-05-12,self_employed,medium,savings,0
ACC003196,2026-07-24,retired,low,savings,0
ACC003197,2024-11-14,student,low,current,0
ACC003198,2022-09-18,self_employed,low,current,0
ACC003199,2025-12-20,salaried,high,current,0
ACC003200,2022-02-23,retired,low,current,0
ACC003201,2023-03-24,retired,low,business,0
ACC003202,2023-08-07,retired,medium,current,0
ACC003203,2026-02-01,salaried,medium,current,0
ACC003204,2022-02-02,salaried,medium,current,0
ACC003205,2025-02-09,business,low,business,0
ACC003206,2022-04-15,self_employed,low,current,0
ACC003207,2025-08-27,student,low,current,0
ACC003208,2024-02-07,business,low,savings,0
ACC003209,2024-05-05,student,low,current,0
ACC003210,2024-06-25,self_employed,low,savings,0
ACC003211,2022-06-08,salaried,low,business,0
ACC003212,2026-05-28,student,low,current,0
ACC003213,2025-08-02,retired,high,current,0
ACC003214,2021-10-07,retired,low,business,0
ACC003215,2024-11-02,business,low,savings,0
ACC003216,2023-05-29,salaried,low,business,0
ACC003217,2024-03-06,self_employed,low,current,0
ACC003218,2026-06-30,student,medium,business,0
ACC003219,2024-04-14,student,low,current,0
ACC003220,2023-10-06,student,low,business,0
ACC003221,2025-08-24,retired,medium,business,0
ACC003222,2024-10-31,self_employed,low,savings,0
ACC003223,2025-11-23,student,low,business,0
ACC003224,2023-05-13,salaried,low,business,0
ACC003225,2026-05-08,self_employed,low,current,0
ACC003226,2023-10-14,self_employed,low,business,0
ACC003227,2022-12-24,business,high,savings,0
ACC003228,2021-10-02,salaried,low,savings,0
ACC003229,2025-03-09,retired,low,business,0
ACC003230,2021-11-26,salaried,low,savings,0
ACC003231,2023-09-06,retired,low,current,0
ACC003232,2026-04-22,student,low,business,0
ACC003233,2024-08-24,business,low,current,0
ACC003234,2021-10-12,business,low,current,0
ACC003235,2024-07-19,salaried,low,business,0
ACC003236,2021-09-17,student,medium,current,0
ACC003237,2024-11-25,self_employed,medium,current,0
ACC003238,2024-04-25,student,low,savings,1
ACC003239,2022-08-01,retired,low,savings,0
ACC003240,2023-06-12,retired,low,business,0
ACC003241,2026-03-17,student,medium,savings,0
ACC003242,2023-09-22,self_employed,low,business,0
ACC003243,2025-04-09,self_employed,low,savings,0
ACC003244,2025-11-19,business,medium,current,0
ACC003245,2022-03-18,business,medium,savings,0
ACC003246,2022-11-29,self_employed,low,savings,0
ACC003247,2024-01-30,self_employed,low,current,0
ACC003248,2022-06-29,retired,low,business,0
ACC003249,2022-01-27,salaried,medium,savings,0
ACC003250,2023-09-02,salaried,low,current,0
ACC003251,2026-02-13,salaried,low,current,0
ACC003252,2025-03-19,salaried,low,current,0
ACC003253,2024-11-13,retired,low,savings,0
ACC003254,2025-08-07,salaried,low,savings,0
ACC003255,2022-06-03,business,medium,savings,0
ACC003256,2026-08-22,salaried,low,savings,0
ACC003257,2022-07-06,retired,low,current,0
ACC003258,2025-12-31,retired,low,current,0
ACC003259,2022-11-01,business,low,current,0
ACC003260,2025-01-20,student,high,savings,0
ACC003261,2022-05-03,student,low,current,0
ACC003262,2026-07-13,business,low,current,0
ACC003263,2022-03-25,student,medium,savings,0
ACC003264,2025-05-26,retired,medium,current,0
ACC003265,2022-10-24,self_employed,low,savings,0
ACC003266,2023-09-18,business,low,business,0
ACC003267,2024-03-07,self_employed,low,business,0
ACC003268,2023-12-02,retired,low,business,0
ACC003269,2024-05-18,self_employed,low,business,0
ACC003270,2025-01-15,student,low,current,0
ACC003271,2024-06-22,salaried,high,business,0
ACC003272,2024-05-28,student,low,savings,0
ACC003273,2025-07-20,business,low,business,0
ACC003274,2024-01-05,business,medium,current,0
ACC003275,2023-09-08,retired,medium,current,0
ACC003276,2022-05-03,salaried,medium,current,0
ACC003277,2023-06-04,business,low,savings,0
ACC003278,2022-11-09,business,medium,business,0
ACC003279,2026-09-03,business,low,current,0
ACC003280,2022-08-17,salaried,low,business,0
ACC003281,2023-01-08,business,high,current,0
ACC003282,2022-08-07,self_employed,medium,savings,0
ACC003283,2023-02-05,retired,low,savings,0
ACC003284,2025-07-10,self_employed,low,business,0
ACC003285,2025-08-30,salaried,low,business,0
ACC003286,2024-05-15,salaried,low,current,0
ACC003287,2025-02-26,retired,medium,savings,0
ACC003288,2022-09-23,student,low,business,0
ACC003289,2026-04-05,salaried,low,business,0
ACC003290,2024-09-30,retired,low,business,0
ACC003291,2023-06-20,student,medium,business,0
ACC003292,2025-07-18,business,low,current,0
ACC003293,2024-04-27,retired,medium,business,0
ACC003294,2025-08-22,retired,low,business,0
ACC003295,2023-12-15,retired,medium,savings,0
ACC003296,2022-09-20,student,low,savings,0
ACC003297,2022-06-20,salaried,low,business,0
ACC003298,2023-01-15,business,medium,business,0
ACC003299,2024-04-15,salaried,low,savings,0
ACC003300,2022-01-16,student,high,business,0
ACC003301,2023-07-13,salaried,low,business,0
ACC003302,2024-06-27,business,low,current,0
ACC003303,2022-12-17,retired,low,current,0
ACC003304,2022-06-23,self_employed,low,business,0
ACC003305,2023-10-24,business,low,current,0
ACC003306,2024-09-22,salaried,low,current,0
ACC003307,2025-01-26,student,low,current,0
ACC003308,2026-01-25,self_employed,low,current,0
ACC003309,2022-02-12,self_employed,low,savings,0
ACC003310,2024-03-29,salaried,low,current,0
ACC003311,2023-11-30,business,high,savings,0
ACC003312,2023-03-07,student,high,business,0
ACC003313,2021-12-18,business,low,savings,0
ACC003314,2025-02-20,retired,low,current,0
ACC003315,2025-07-18,salaried,high,current,0
ACC003316,2026-06-06,self_employed,medium,savings,0
ACC003317,2026-05-19,self_employed,medium,savings,0
ACC003318,2023-10-29,self_employed,medium,business,0
ACC003319,2022-07-04,retired,low,business,0
ACC003320,2025-08-18,self_employed,high,business,0
ACC003321,2022-07-26,retired,low,business,1
ACC003322,2022-11-21,retired,high,current,0
ACC003323,2022-09-25,retired,low,business,0
ACC003324,2021-10-20,student,low,savings,0
ACC003325,2022-03-23,business,low,savings,0
ACC003326,2023-08-04,student,medium,business,0
ACC003327,2022-10-24,salaried,medium,business,0
ACC003328,2023-05-21,student,low,savings,0
ACC003329,2025-02-08,business,low,business,0
ACC003330,2024-11-12,retired,low,savings,0
ACC003331,2022-06-01,self_employed,low,business,0
ACC003332,2026-08-27,self_employed,medium,savings,0
ACC003333,2026-09-08,student,medium,business,0
ACC003334,2023-11-26,salaried,low,savings,0
ACC003335,2022-05-03,retired,high,current,0
ACC003336,2021-11-19,self_employed,medium,savings,0
ACC003337,2022-04-01,student,high,savings,0
ACC003338,2023-05-20,salaried,low,business,0
ACC003339,2025-06-21,student,low,savings,0
ACC003340,2022-10-18,retired,low,savings,1
ACC003341,2022-06-25,self_employed,low,current,0
ACC003342,2024-07-09,business,high,business,0
ACC003343,2022-09-28,retired,medium,business,0
ACC003344,2022-01-23,salaried,medium,business,0
ACC003345,2025-08-15,retired,low,business,0
ACC003346,2022-02-17,retired,low,savings,0
ACC003347,2023-02-16,salaried,low,current,0
ACC003348,2026-07-31,business,low,business,0
ACC003349,2025-05-20,business,high,current,0
ACC003350,2025-01-22,student,low,savings,0
ACC003351,2025-12-02,business,low,current,1
ACC003352,2021-12-13,retired,low,savings,0
ACC003353,2024-12-15,salaried,low,business,0
ACC003354,2025-04-30,business,low,business,0
ACC003355,2023-03-03,salaried,low,business,0
ACC003356,2024-09-16,business,low,business,0
ACC003357,2023-07-12,business,low,business,0
ACC003358,2023-04-17,salaried,medium,savings,0
ACC003359,2024-01-15,salaried,low,business,0
ACC003360,2024-01-30,self_employed,low,current,0
ACC003361,2025-06-29,student,low,savings,0
ACC003362,2022-12-18,business,low,savings,0
ACC003363,2021-12-29,salaried,low,savings,0
ACC003364,2023-10-16,salaried,high,business,0
ACC003365,2024-03-17,student,low,business,0
ACC003366,2025-12-11,self_employed,low,business,0
ACC003367,2025-03-16,salaried,low,savings,0
ACC003368,2026-05-20,business,medium,current,0
ACC003369,2025-10-10,business,low,business,0
ACC003370,2022-03-21,retired,low,business,0
ACC003371,2022-06-12,student,low,business,0
ACC003372,2024-01-30,self_employed,low,business,0
ACC003373,2024-12-15,salaried,low,savings,0
ACC003374,2022-11-13,self_employed,low,savings,0
ACC003375,2025-04-07,self_employed,low,savings,0
ACC003376,2023-05-25,business,low,savings,0
ACC003377,2026-03-04,business,low,business,0
ACC003378,2023-10-27,student,low,business,0
ACC003379,2026-04-29,self_employed,low,savings,0
ACC003380,2021-11-12,student,low,business,0
ACC003381,2024-12-14,self_employed,low,savings,0
ACC003382,2024-10-02,student,high,business,0
ACC003383,2025-10-12,self_employed,medium,business,0
ACC003384,2026-05-01,business,low,current,0
ACC003385,2025-10-27,self_employed,low,current,0
